tweet_id,tweet,city,year
4859,everywhere state hospital giving death natural maybe record shamshans kabristaan give idea still guess based statistical increase,Mumbai,2020
4860,boost morale people working health service pimpri chinchwad police thursday felicitated doctor nurse health worker five different hospital,Mumbai,2020
4861,appeal resident doctor sion hospital,Mumbai,2020
4862,dedicated covid hospital set bjgmc pune,Mumbai,2020
4864,one friend vaibhav sable waiting unconsciously outside casualty ward number kem hospital parel mumbai several hour even single doctor willing attend start necessary treatment,Mumbai,2020
4865,one friend vaibhav sable waiting unconsciously outside casualty ward number kem hospital parel mumbai several hour even single doctor willing attend start necessary treatment,Mumbai,2020
4867,today covid positive case found complex whole family member taken hospital different ambulance sharing message keep updated situation area safe alert,Mumbai,2020
4868,request cm kindly look matter father treated large left sided plueral effusion covid positive due negligence shushrusha hospital got infected shifted kasturba gandhi hospital,Mumbai,2020
4869,doctor started using stamp prescription paper doctor merit also simply ask whenever opd hospital treating doctor deserved reserved,Mumbai,2020
4871,next interview doctor please also ask got salary april also march salary contract doctor medical intern actual ground work bmc hospital fighting,Mumbai,2020
4873,responsible take responsibility think happen patient worst condition inside hospital give proper care atleast rajawadi hospital,Mumbai,2020
4875,tested allajor hospital doctor mbai across city town,Mumbai,2020
4876,spoken brave girl shreya father admitted shatabdi hospital kandivali awaiting report still confirmed condition praying well seek help,Mumbai,2020
4877,pvt asked thier employee report work wil terminated true cannot force employee yes wit reporting work made lakh lockdown circular needed pvt hosps,Mumbai,2020
4879,new positive case death reported today total positive case rise death toll rise total people discharged hospital today people discharged till date municipal corporation greater mumbai,Mumbai,2020
4880,deepest gratitude nurse doctor hospital staff ambulance back end food caterer provide food hospital thank brave time,Mumbai,2020
4881,delhi mumbai build atleast state art hospital dedicated next two year disease curable scare people condition hospital one treated help normalise life post lockdown,Mumbai,2020
4882,fortis mulund successfully treated discharged covid patient saw fb page kudos doctor nurse team fortis mulund continue great work,Mumbai,2020
4883,help daily commute thane kem hospital doctor,Mumbai,2020
4885,portion isolated bed safety doctor hospital environment let know pls,Mumbai,2020
4887,mig citizen refraining approaching doctor initial covid symptom unable afford covid private hospital hospital admission charge per day request capping treatment fee,Mumbai,2020
4888,example absolute neglect health infrastructure state state quick acquire private hospital serving private doctor notice post public health dept lying vacant year,Mumbai,2020
4890,request please look condition rajawadi hospital patient well treated bed available oxygen facility icu availability,Mumbai,2020
4894,rumour doctor infected covid raksha hospital building asmita jyoti chs malad west verify nobody sealed building yet fact lie arogyasetu show safe within km,Mumbai,2020
4896,new covid case reported delhi till midnight th may total number positive case ordered hospital submit death report death summary day health minister satyendra jain,Mumbai,2020
4897,please take note video bora hospital doctor abusing nurse,Mumbai,2020
4898,zahid abdul majeed senior resident doctor india institute medical science aiims put life risk save patient way hospital trauma center ambulance well done kudos,Mumbai,2020
4901,sir ganga ram hospital resume opd service graded manner tomorrow pm doctor see maximum four patient one hour dr rana chairman board management sir ganga ram hospital,Mumbai,2020
4903,patient durg discharged hospital today presently patient getting treatment hospital stable condition aiims,Mumbai,2020
4908,sion hospital like incident involving dead body also reported kem hospital say bjp leader,Mumbai,2020
4909,received information patient awaiting ambulance medical help since evening malwankar hospital vikhroli east awaiting help,Mumbai,2020
4913,superspeciality resident part duty every resident doctor hospital resident doctor sion hospital done fabulous job taking care many patient shift hr still managing smile,Mumbai,2020
4917,part today contacted help man police came ambulance ready nobody ready shift hospital everyone concerned protocol,Mumbai,2020
4919,close relative mine doctor civic hospital ahmedabad speak couple time week say situation scary ahmedabad well thing covered medium testing gujarat low,Mumbai,2020
4921,condition mumbai bed available patient wonder waiting turn school covid care sion hospital ward nothing le italy aata kay karnar apan konachya transfer karnar,Mumbai,2020
4923,patient ambulance bed hospital putting relative risk took hospital last one agreed readiness,Mumbai,2020
4924,theek hai still best cm universe whiny little people senior gps doctor private hospital sit home medical student run covid show mumbai economic time,Mumbai,2020
4925,wtf positive attitude first destroy healthcare system systematic stymied output doctor hospital professional saving life million engineer produce year home watching netflix positive attitude,Mumbai,2020
4926,covid hospital without doctor great administration,Mumbai,2020
4928,hi team need urgent help relative feverish vomiting since morning doctor could covid case sure however hospital saying bed full,Mumbai,2020
4930,student stuck mumbai father admitted hospital faridabad haryana critical condition would like train headed towards delhi scheduled please inform,Mumbai,2020
4931,hon ex min mla shri ji visited kem hospital meet doctor patient healthcare worker good gesture,Mumbai,2020
4933,distinguished team doctor scientist mumbai wish conduct india first stem cell clinical trial covid collaboration bmc sion hospital completely philanthropic basis need urgent intervention,Mumbai,2020
4934,karnataka migrant start hunger strike vashi front cidco exbition centre shame authority kind negligence society converted covind hospital exbition centre please arrange accommodation,Mumbai,2020
4935,wait fir filed never happen move high court damage cancellation hospital license criminal charge doctor lied oath gave writing file criminal writ petition high court,Mumbai,2020
